date,market,1d_ta,7d_ta,30d_ta
2023-05-04,DAI aave_v2,3.8872490056175932,4.378410206293369,3.2352755696072717
2023-05-03,DAI aave_v2,3.8638939181109158,4.329959833814345,3.178116587237037
2023-05-02,DAI aave_v2,3.8322306816248055,4.283884056642734,3.1195551179726064
2023-05-01,DAI aave_v2,3.82466971181247,4.26282660068546,3.0600912747995057
2023-04-30,DAI aave_v2,4.034811729081814,4.256591896694483,2.9998115893935204
2023-04-29,DAI aave_v2,4.458965591061432,4.224107440494133,2.932014877634732
2023-04-28,DAI aave_v2,6.747050806744548,4.125698967720988,2.849549191723239
2023-04-27,DAI aave_v2,3.5480963982644345,3.6892966172484996,2.6893510119143
2023-04-26,DAI aave_v2,3.541363477909633,3.7116937457755768,2.63475886905636
2023-04-25,DAI aave_v2,3.6848284899238886,3.7058851861412077,2.57865300682728
2023-04-24,DAI aave_v2,3.781026783875634,3.6898245466245116,2.5087483525653718
2023-04-23,DAI aave_v2,3.807420535679357,3.5777020153228944,2.4352081694072805
2023-04-22,DAI aave_v2,3.770106281649419,3.362247154018561,2.3601437156998935
2023-04-21,DAI aave_v2,3.6922343534371316,3.1486327945579284,2.2832516520736448
2023-04-20,DAI aave_v2,3.704876297953975,2.9394614215162345,2.2077802816238132
2023-04-19,DAI aave_v2,3.5007035604690477,2.7431333984511763,2.1305776139708366
2023-04-18,DAI aave_v2,3.5724040133070187,2.5873450718869675,2.059558308817309
2023-04-17,DAI aave_v2,2.996169064764313,2.400444438875375,1.9857249131668484
2023-04-16,DAI aave_v2,2.2992365065490215,2.2846718992635076,1.9407949096193282
2023-04-15,DAI aave_v2,2.2748057654249907,2.26310287781748,1.9322846035149854
2023-04-14,DAI aave_v2,2.228034742145275,2.245190768152083,1.914464200076004
2023-04-13,DAI aave_v2,2.330580136498569,2.2338931554174213,1.888979935562188
2023-04-12,DAI aave_v2,2.4101852745195838,2.21087028713085,1.849241265015876
2023-04-11,DAI aave_v2,2.2640995822258714,2.1810462802561825,1.8011811456137998
2023-04-10,DAI aave_v2,2.185761287481242,2.1679577020111367,1.762206484581686
2023-04-09,DAI aave_v2,2.148253356426828,2.1567132095392445,1.7500891152855178
2023-04-08,DAI aave_v2,2.1494209977672085,2.14243635668281,1.7673790057202394
2023-04-07,DAI aave_v2,2.1489514530026446,2.1234160926636263,1.7940150391384102
2023-04-06,DAI aave_v2,2.169420058492572,2.102267367422985,1.8204770772556402
2023-04-05,DAI aave_v2,2.20141722639691,2.075920932454996,1.8460054721344037
2023-04-04,DAI aave_v2,2.1724795345105514,2.0387335304663483,1.870809137623657
2023-04-03,DAI aave_v2,2.107049840177998,2.0012838987543025,1.8964819298045386
2023-04-02,DAI aave_v2,2.048315386431784,1.965732151734193,1.9277814193852263
2023-04-01,DAI aave_v2,2.0162791496329233,1.8999283625391732,1.9595942461527207
2023-03-31,DAI aave_v2,2.0009103763181537,1.8368629538963113,1.996060629087849
2023-03-30,DAI aave_v2,1.984995013716649,1.7732310322019664,2.030136562316827
2023-03-29,DAI aave_v2,1.941105412476379,1.6987095120798692,2.0584972366596803
2023-03-28,DAI aave_v2,1.9103321125262296,1.625422058860699,2.089143120519493
2023-03-27,DAI aave_v2,1.858187611037232,1.5509169382661896,2.121261190004862
2023-03-26,DAI aave_v2,1.5876888620666456,1.4811936232413316,2.1536707171614333
2023-03-25,DAI aave_v2,1.5748212891328894,1.4482955206308394,2.196782550179852
2023-03-24,DAI aave_v2,1.55548692445774,1.4587880448030994,2.240443749149249
2023-03-23,DAI aave_v2,1.4633443728619684,1.5285652446546705,2.283633901720177
2023-03-22,DAI aave_v2,1.4280932399421868,1.568115143139467,2.330074193508849
2023-03-21,DAI aave_v2,1.3887962683646642,1.573174224109268,2.3822988198905284
2023-03-20,DAI aave_v2,1.3701244058632263,1.5374061886442039,2.4356725498363994
2023-03-19,DAI aave_v2,1.3574021437932005,1.4800143724433568,2.6565987707959056
2023-03-18,DAI aave_v2,1.6482689583387093,1.4425083163675367,2.7133949307487657
2023-03-17,DAI aave_v2,2.0439273234187376,1.467361352118606,2.760658895397672
2023-03-16,DAI aave_v2,1.7401936622555454,1.5563646015542831,2.793777559471057
2023-03-15,DAI aave_v2,1.4635068067307944,1.7289800784195375,2.8359838767199093
2023-03-14,DAI aave_v2,1.138420020109214,1.9403094769607885,2.8862860351707655
2023-03-13,DAI aave_v2,0.9683816924572963,2.1970026033531114,2.9474703085020284
2023-03-12,DAI aave_v2,1.0948597512624598,2.4794519602984275,3.014181486176426
2023-03-11,DAI aave_v2,1.8222402085961942,2.7434238958233617,3.077942483153521
2023-03-10,DAI aave_v2,2.666950069468477,2.9182516556808524,3.1208233582190905
2023-03-09,DAI aave_v2,2.9485020003123266,2.966215958536301,3.1358472169357943
2023-03-08,DAI aave_v2,2.942812596519551,2.9893257638755077,3.139341067871991
2023-03-07,DAI aave_v2,2.9352719048554734,3.000808017685213,3.1410576713063407
2023-03-06,DAI aave_v2,2.9455271910745107,2.986599923277609,3.143589116111096
2023-03-05,DAI aave_v2,2.942663299936998,2.9744506000199302,3.1448150754923616
2023-03-04,DAI aave_v2,3.046034527598629,2.964623585327118,3.1459161250554764
2023-03-03,DAI aave_v2,3.002700189456618,2.9338291422036518,3.1448481028541226
2023-03-02,DAI aave_v2,3.110270637686774,2.916449665512594,3.143226541285344
2023-03-01,DAI aave_v2,3.0231883731874896,2.8842191827308814,3.1382061967514465
2023-02-28,DAI aave_v2,2.8358152440022435,2.859648201073468,3.136203630213918
2023-02-27,DAI aave_v2,2.8604819282707608,2.8626107557191656,3.1355528251455524
2023-02-26,DAI aave_v2,2.8738741970873116,2.8818036275937087,3.1325259837254285
2023-02-25,DAI aave_v2,2.8304734257343647,2.8983941946870635,3.12859092932404
2023-02-24,DAI aave_v2,2.8810438526192144,3.6365995673890694,3.123592411097995
2023-02-23,DAI aave_v2,2.8846572582147867,3.662348580211897,3.1192184690800087
2023-02-22,DAI aave_v2,2.851191501585594,3.688281528724912,3.1146771887147944
2023-02-21,DAI aave_v2,2.856553126522125,3.714895206444154,3.110199990852497
2023-02-20,DAI aave_v2,2.9948320313925647,3.7362994997582955,3.1053142892110026
2023-02-19,DAI aave_v2,2.9900081667407936,3.733119432453141,3.0957782305464883
2023-02-18,DAI aave_v2,7.997911034648406,3.730825154354042,3.085171997376801
2023-02-17,DAI aave_v2,3.0612869423790054,3.0125117240741583,2.9073709144294733
2023-02-16,DAI aave_v2,3.066187897805897,3.004854969530774,2.8936247231078576
2023-02-15,DAI aave_v2,3.0374872456202864,3.0109233356389713,2.878277005225387
2023-02-14,DAI aave_v2,3.0063831797211127,3.0223774192603012,2.8609324191731558
2023-02-13,DAI aave_v2,2.972571560256486,3.029082326214174,2.8410021495462576
2023-02-12,DAI aave_v2,2.9739482200470992,3.0321879175418243,2.820607163175716
2023-02-11,DAI aave_v2,2.9697170226892204,3.037511778820543,2.8031406009883257
2023-02-10,DAI aave_v2,3.007689660575316,3.039310200223866,2.7873502636664877
2023-02-09,DAI aave_v2,3.1086664605632772,3.034739503974598,2.7687991748082657
2023-02-08,DAI aave_v2,3.1176658309695973,3.0212148469738467,2.7480121967798645
2023-02-07,DAI aave_v2,3.0533175283982246,2.9978416343200838,2.7314379426648965
2023-02-06,DAI aave_v2,2.9943106995500353,2.9844620305017453,2.7207680548242266
2023-02-05,DAI aave_v2,3.0112152489981305,2.980004984431973,2.7121444600201836
2023-02-04,DAI aave_v2,2.9823059725124796,2.952158676282423,2.70171799520469
2023-02-03,DAI aave_v2,2.9756947868304415,2.9217830638759317,2.691738573493584
2023-02-02,DAI aave_v2,3.0139938615580175,2.8903727464781053,2.6817391772930397
2023-02-01,DAI aave_v2,2.954053342393258,2.8427333203916776,2.6717777775337574
2023-01-31,DAI aave_v2,2.9596603016698544,2.8135579274897284,2.664154937486887
2023-01-30,DAI aave_v2,2.963111377061631,2.7833805768595155,2.657808022804354
2023-01-29,DAI aave_v2,2.816291091951279,2.7482040323816643,2.6523961452252625
2023-01-28,DAI aave_v2,2.7696766856670423,2.7330170302853816,2.6502633559931406
2023-01-27,DAI aave_v2,2.755822565045656,2.7243132568268225,2.6493217968797
2023-01-26,DAI aave_v2,2.6805178789530215,2.7123130577703263,2.7099536788697525
2023-01-25,DAI aave_v2,2.7498255920796164,2.709936010238261,2.7120941554018354
2023-01-24,DAI aave_v2,2.7484188472583635,2.69551824033125,2.7112610254713627
2023-01-23,DAI aave_v2,2.7168755657166703,2.6751378851988803,2.710216303335157
2023-01-22,DAI aave_v2,2.7099820772773007,2.646605613532692,2.7100572665374494
2023-01-21,DAI aave_v2,2.7087502714571285,2.6035331869093863,2.709799827397101
2023-01-20,DAI aave_v2,2.671821171650183,2.553814858006973,2.7087179307667517
2023-01-19,DAI aave_v2,2.6638785462285646,2.522119169832004,2.708348636088069
2023-01-18,DAI aave_v2,2.648901202730537,2.4981375065185056,2.7081807892243583
2023-01-17,DAI aave_v2,2.605756361331778,2.4698883339610944,2.7108757110418398
2023-01-16,DAI aave_v2,2.517149664053352,2.4526455851581606,2.7152138787353977
2023-01-15,DAI aave_v2,2.4084750909141626,2.4674010913677615,2.7225615767255347
2023-01-14,DAI aave_v2,2.360721969140235,2.5137933488340414,2.732632323161856
2023-01-13,DAI aave_v2,2.4499513544254,2.5673477611609727,2.738301514040034
2023-01-12,DAI aave_v2,2.4960069030340755,2.6028434683192474,2.7403107853393482
2023-01-11,DAI aave_v2,2.4511569948286587,2.6295458137685648,2.742483693750676
2023-01-10,DAI aave_v2,2.4850571197112385,2.6616252289093443,2.747555676347673
2023-01-09,DAI aave_v2,2.6204382075205617,2.6944959073476737,2.7509656359184635
2023-01-08,DAI aave_v2,2.7332208931781206,2.7094858978429013,2.7492415237481436
2023-01-07,DAI aave_v2,2.7356028554287537,2.714633321845149,2.742301272839248
2023-01-06,DAI aave_v2,2.6984213045333236,2.7239407781680245,2.737522864878514
2023-01-05,DAI aave_v2,2.6829233211792967,2.731638793947211,2.734840530536829
2023-01-04,DAI aave_v2,2.6757129008141156,2.739996878387857,2.7334107882021392
2023-01-03,DAI aave_v2,2.715151868779544,3.0112920389497315,2.7325925158614326
2023-01-02,DAI aave_v2,2.725368140987155,3.015517796969154,2.7303999777298182
2023-01-01,DAI aave_v2,2.7692528611938547,3.01544116170891,2.727346604572327
2022-12-31,DAI aave_v2,2.8007550496888833,3.0079874934201003,2.7232780699330466
2022-12-30,DAI aave_v2,2.7523074149876265,2.995323123719609,2.719086105697227
2022-12-29,DAI aave_v2,2.741429912263823,2.9881733363023546,2.7130903726966333
2022-12-28,DAI aave_v2,4.574779024747236,2.9788681163427575,2.7073078913823863
2022-12-27,DAI aave_v2,2.7447321749154994,2.7054343029916823,2.6409313577414033
2022-12-26,DAI aave_v2,2.724831694165447,2.693164440906217,2.6375345457626493
2022-12-25,DAI aave_v2,2.7170771831721887,2.6938668927761498,2.635029327608791
2022-12-24,DAI aave_v2,2.7121044617854433,2.696556065485625,2.632555697791531
2022-12-23,DAI aave_v2,2.7022589030668467,2.7001955143387715,2.668405826602832
2022-12-22,DAI aave_v2,2.6762933725466427,2.701386740186908,2.665098673390698
2022-12-21,DAI aave_v2,2.660742331289708,2.680601643463898,2.6516695998042623
2022-12-20,DAI aave_v2,2.6588431403172432,2.659099809480343,2.638502120404827
2022-12-19,DAI aave_v2,2.729748857254976,2.645149954488439,2.624709086171216
2022-12-18,DAI aave_v2,2.7359013921385174,2.6270881852718095,2.60870692952584
2022-12-17,DAI aave_v2,2.737580603757466,2.605867401657014,2.591777719644812
2022-12-16,DAI aave_v2,2.710597484003803,2.581743721464657,2.5922308075847043
2022-12-15,DAI aave_v2,2.530797695485572,2.5552317045942927,2.6059850314655533
2022-12-14,DAI aave_v2,2.510229493404825,2.564010693325887,2.61611377374388
2022-12-13,DAI aave_v2,2.561194155373914,2.5793995191655936,2.6282927995220877
2022-12-12,DAI aave_v2,2.6033164727385687,2.5906619328462646,2.6425578462343386
2022-12-11,DAI aave_v2,2.587355906834947,2.5974973982540286,2.6544657369131914
2022-12-10,DAI aave_v2,2.5687148424109676,2.606357372253479,2.668277264825905
2022-12-09,DAI aave_v2,2.5250133659112537,2.6156505299465445,2.6864706341652242
2022-12-08,DAI aave_v2,2.592250616606732,2.633105309389999,2.6846644120499707
2022-12-07,DAI aave_v2,2.617951274282772,2.6449260959625076,2.6686046118036035
2022-12-06,DAI aave_v2,2.6400310511386116,2.638423831774944,2.651854400894029
2022-12-05,DAI aave_v2,2.6511647305929142,2.6281273205889146,2.6345175159051486
2022-12-04,DAI aave_v2,2.649375724831104,2.6184585041496065,2.616484251596243
2022-12-03,DAI aave_v2,2.6337669462624245,2.61752308853843,2.598869234739716
2022-12-02,DAI aave_v2,2.647196822015433,2.6197956890080416,2.5813782535478142
2022-12-01,DAI aave_v2,2.6749961226142935,2.6191773270993215,2.563227566316842
2022-11-30,DAI aave_v2,2.5724354249698274,2.778121927600775,2.543873338482969
2022-11-29,DAI aave_v2,2.567955472836406,2.782494624991202,2.5265224476519816
2022-11-28,DAI aave_v2,2.5834830155177553,2.7404182952936553,2.5088330312393725
2022-11-27,DAI aave_v2,2.6428278155528706,2.695023285834926,2.4899016536444973
2022-11-26,DAI aave_v2,2.6496751495497035,2.6381981855143612,2.468440416021716
2022-11-25,DAI aave_v2,2.6428682886543937,2.5810566152777885,2.4466547995370087
2022-11-24,DAI aave_v2,3.787608326124468,2.5217933019996868,2.4278911518318433
2022-11-23,DAI aave_v2,2.6030443067028193,2.3737311471182245,2.370998270315593
2022-11-22,DAI aave_v2,2.2734211649535787,2.448042560507717,2.353329390810308
2022-11-21,DAI aave_v2,2.2657179493066484,2.528219531776546,2.3461658548172717
2022-11-20,DAI aave_v2,2.245052113308917,2.615345577125746,2.338271603673897
2022-11-19,DAI aave_v2,2.249684157893694,2.721644640473249,2.329394721640359
2022-11-18,DAI aave_v2,2.2280250957076833,2.823197359789029,2.3195064839883233
2022-11-17,DAI aave_v2,2.7511732419542296,2.933722595290269,2.312256185746914
2022-11-16,DAI aave_v2,3.123224200429269,2.985628692524028,2.288421141550211
2022-11-15,DAI aave_v2,2.834659963835379,2.892429049956081,2.252077570902406
2022-11-14,DAI aave_v2,2.8756002667510505,2.788971427867559,2.225230266882743
2022-11-13,DAI aave_v2,2.989145556741439,2.680377810759628,2.197011680185532
2022-11-12,DAI aave_v2,2.960553193104154,2.5562033742925943,2.16429014387196
2022-11-11,DAI aave_v2,3.001701744216362,2.434719604038536,2.1306110873957937
2022-11-10,DAI aave_v2,3.1145159225905426,2.308894386169813,2.0951303363552727
2022-11-09,DAI aave_v2,2.470826702453641,2.1652546130147874,2.0553327669703836
2022-11-08,DAI aave_v2,2.110456609215724,2.112661684819446,2.035324437601802
2022-11-07,DAI aave_v2,2.1154449469955323,2.1103634960169306,2.0269511867134
2022-11-06,DAI aave_v2,2.1199245014722026,2.101286889309027,2.018552819801605
2022-11-05,DAI aave_v2,2.1101668013257475,2.0894795291641595,2.0101783577181003
2022-11-04,DAI aave_v2,2.1209252191353,2.0759616557849823,2.0018993859070053
2022-11-03,DAI aave_v2,2.1090375105053654,2.0585424368898573,1.9926393860835614
2022-11-02,DAI aave_v2,2.10267620508625,2.0424094575331595,1.9834266356946004
2022-11-01,DAI aave_v2,2.094369287598115,2.0391641221636156,1.9722514119516759
2022-10-31,DAI aave_v2,2.051908700040207,2.037228778312022,1.9576695224934209
2022-10-30,DAI aave_v2,2.037272980458132,2.0402386670983166,1.9445602481568105
2022-10-29,DAI aave_v2,2.015541687671506,2.0432732534846516,1.9320211930459261
2022-10-28,DAI aave_v2,1.9989906868694245,2.045180214532352,1.9202670368329835
2022-10-27,DAI aave_v2,1.9961066550084803,2.0422880667371173,1.9087485142100453
2022-10-26,DAI aave_v2,2.0799588574994434,2.036135262926281,1.8975233636196849
2022-10-25,DAI aave_v2,2.0808218806369614,2.026214875921418,1.8820870763538469
2022-10-24,DAI aave_v2,2.0729779215442683,2.019829166695157,1.8805548326178538
2022-10-23,DAI aave_v2,2.0585150851624756,2.0141061894738503,1.8796294180848958
2022-10-22,DAI aave_v2,2.0288904150054106,2.009924154914279,1.8792491548862262
2022-10-21,DAI aave_v2,1.9787456523027824,2.0099459050327533,1.8809387425663495
2022-10-20,DAI aave_v2,1.9530370283326257,2.014053592894395,1.9046785887082616
2022-10-19,DAI aave_v2,2.010516148465402,2.0136456601067585,1.9278884581612137
2022-10-18,DAI aave_v2,2.0361219160531343,2.003183240754662,1.9487054774397528
2022-10-17,DAI aave_v2,2.032917080995121,1.9866785157533402,1.968453041467267
2022-10-16,DAI aave_v2,2.029240843245477,1.9634870500963502,1.9887128109863812
2022-10-15,DAI aave_v2,2.0290426658347314,1.939203941427519,2.008155918774338
2022-10-14,DAI aave_v2,2.0074994673342736,1.91555412339994,2.0272899976497034
2022-10-13,DAI aave_v2,1.9501814988191704,1.8957242907760528,2.0445280887843196
2022-10-12,DAI aave_v2,1.9372792130007257,1.8830980262294437,2.0610150443340944
2022-10-11,DAI aave_v2,1.9205888410438816,1.8696474564339078,2.0702965351864298
2022-10-10,DAI aave_v2,1.8705768213961922,1.8570854789757159,2.0796845664907475
2022-10-09,DAI aave_v2,1.8592590825636583,1.842348717747476,2.0903501805705154
2022-10-08,DAI aave_v2,1.8634939396416785,1.8134420779313059,2.1011183589947264
2022-10-07,DAI aave_v2,1.8686906389670621,1.7841758679741937,2.1104603474456196
2022-10-06,DAI aave_v2,1.8617976469929074,1.7545202519977,2.1201815403988387
2022-10-05,DAI aave_v2,1.843125224431975,1.7261087311820307,2.1276617880814315
2022-10-04,DAI aave_v2,1.8326549988365382,1.6990101288605033,2.1359631778076382
2022-10-03,DAI aave_v2,1.7674194927985125,1.6742525772120933,2.144618259868662
2022-10-02,DAI aave_v2,1.656912603850467,1.6527455410300627,2.1559520352370733
2022-10-01,DAI aave_v2,1.6586304699418943,1.7067372502738778,2.1708990985294307
2022-09-30,DAI aave_v2,1.6611013271316055,1.7619636810758252,2.186454665610386
2022-09-29,DAI aave_v2,1.6629170012832222,1.8171073756573652,2.212461672611539
2022-09-28,DAI aave_v2,1.6534350081812825,1.8766303819610635,2.2392049027783325
2022-09-27,DAI aave_v2,1.6593521372976694,2.0248455288723295,2.2650519404755864
2022-09-26,DAI aave_v2,1.6168702395242973,2.1662713823899753,2.287633799118848
2022-09-25,DAI aave_v2,2.0348545685571735,2.311722309146729,2.3110653830166132
2022-09-24,DAI aave_v2,2.0452154855555267,2.396535776049785,2.3209987748963132
2022-09-23,DAI aave_v2,2.0471071892023858,2.481606444765931,2.3285375014490457
2022-09-22,DAI aave_v2,2.0795780454091086,2.562381714434758,2.3358850439353813
2022-09-21,DAI aave_v2,2.6909410365601443,2.6371655696756986,2.341238233685757
2022-09-20,DAI aave_v2,2.64933311192119,2.613408593220359,2.3262991494700356
2022-09-19,DAI aave_v2,2.635026726821575,2.584188172276248,2.312345975934407
2022-09-18,DAI aave_v2,2.628548836878563,2.524287773954707,2.299077894779186
2022-09-17,DAI aave_v2,2.640710166568549,2.4633850515682565,2.286292737837492
2022-09-16,DAI aave_v2,2.612534076884175,2.399075776885496,2.2731532437063513
2022-09-15,DAI aave_v2,2.603065032095694,2.337614399514898,2.260969786969363
2022-09-14,DAI aave_v2,2.5246422013727643,2.271998479668153,2.2490071657191897
2022-09-13,DAI aave_v2,2.444790165312415,2.2199533691239917,2.240106271919581
2022-09-12,DAI aave_v2,2.2157239385707896,2.1687269280037462,2.2334332412441555
2022-09-11,DAI aave_v2,2.2022297801734063,2.151075924810514,2.2332946290703486
2022-09-10,DAI aave_v2,2.1905452437892254,2.135372736309635,2.235529090085317
2022-09-09,DAI aave_v2,2.1823044352899896,2.1234995234612972,2.2236437790096963
2022-09-08,DAI aave_v2,2.1437535931684812,2.112502390222897,2.2084731090497285
2022-09-07,DAI aave_v2,2.160326427563633,2.109865802966049,2.1906515448740884
2022-09-06,DAI aave_v2,2.086205077470696,2.1500065329092735,2.1713415783459937
